id,yq,arb1,lewspread_avg,lewtspread_avg,lBP_Ratio,ni_at,lcash_at,capx_at,llev_dif,llnsize,latgr_p4
002403,20132,0,1.0082015,2.1077778,.19915496,1.490628,7.0443296,.27254018,-1.130724,10.490107,10.394629
002403,20133,0,.99084246,2.4211111,.19369082,1.9088602,7.720953,.34205011,-5.9192462,10.49825,13.521942
002403,20134,0,.98564142,2.8988888,.19230399,1.9726117,7.3959351,.54341918,-7.6101527,10.513362,2.086612
002403,20141,0,.68552679,2.7827275,.17222434,2.4279642,11.725228,.30576286,-5.3908167,10.560801,7.2391272
002403,20142,0,.87108088,2.7209091,.1810299,.99629003,21.119555,.32910484,-5.1167994,10.417029,-7.3077388
002403,20143,0,.84472311,2.6045454,.18973845,2.152046,21.415993,.31937438,-5.1514344,10.419391,-7.8859568
002403,20144,0,.90149397,2.5490909,.17736854,.038863979,21.587444,.57100153,-4.1989522,10.417807,-9.5554743
002403,20151,0,1.0473143,2.2163637,.14672549,3.514178,22.030281,.4029749,-4.8567042,10.426706,-13.409421
002403,20152,0,1.0754132,2.0163636,.14454864,-.38714671,22.654039,.49137855,-8.3457737,10.421657,.46266666
002403,20153,0,1.0539206,2.3581817,.13587207,2.2094262,17.137135,.73230267,-5.7477293,10.372052,-4.7337618
002403,20154,0,1.2020042,2.1172726,.15386535,-.61990625,17.03326,.89681864,-6.530477,10.366561,-5.124609
002403,20161,0,.9668383,1.96,.12084203,3.7640166,13.449666,.76225275,-8.5109978,10.365585,-6.1121058
002403,20162,0,.89277279,1.4566667,.13233817,3.6560893,13.504953,.81838703,-9.453104,10.370111,-5.1545677
002403,20163,0,.95868719,1.3100001,.12092603,3.6611741,14.16649,1.0386524,-8.7373466,10.399129,2.7075822
002403,20164,0,.98722446,1.3777778,.17126802,2.6506953,16.485308,1.100009,-9.9382429,10.426054,5.9493008
002403,20171,1,1.045229,1.948,.16866551,4.6696534,18.838818,.86332214,-7.6541977,10.425461,5.9875803
002403,20172,0,.97526115,1.6358333,.1601276,2.7810669,18.547531,.75295258,-2.6968808,10.402352,3.2241452
002403,20173,0,.90445077,1.1741666,.16111985,2.5292587,19.470802,.7842198,-2.0786791,10.41658,1.7452134
002403,20174,0,.70075911,.99000001,.14393151,-6.8516941,20.961239,.74756455,-2.2736237,10.433439,.73851216
002403,20181,0,.65567631,.99636364,.12431084,4.4290781,20.303419,.7123484,-4.4457779,10.420822,-.4638862
002403,20182,0,.88926983,1.166,.12525229,1.1274673,20.463682,.59849471,-10.883018,10.406775,.44229096
002403,20183,0,.8614822,1.0055556,.13398878,5.8239641,18.611563,.68625349,-4.050806,10.393325,-2.3256159
002403,20184,0,.88030398,.89100003,.13341635,3.4386673,20.246635,.85966682,-2.2833691,10.426262,-.71775943
002403,20191,0,1.0815563,.514,.16828988,4.8876696,25.393015,.58309042,-4.552968,10.462704,4.1881313
002403,20192,0,1.1601137,.24699998,.1954162,4.1109262,25.159327,.54831487,-7.1365089,10.458349,5.1574364
002403,20193,0,1.1530186,-.056666706,.21515197,2.4527309,53.218643,.34443378,21.838137,10.918048,52.472328
002403,20194,0,.8698175,-.15999997,.20672759,-1.8386642,56.660809,.437031,19.593586,10.958374,53.211285
002403,20201,0,.85262507,.38700002,.34066522,-.59641075,11.845872,.14313859,11.21113,11.774858,131.21556
002403,20202,0,1.5492095,.58888888,.39535424,-.065746225,14.171791,.10132653,10.375348,11.769774,131.14253
002403,20203,0,.96446079,.54333329,.37965769,1.4616321,17.083607,.11946031,10.58135,11.760379,84.233139
002403,20204,1,.7277807,.51225805,.36950544,-7.9873505,17.019024,.22543333,10.237926,11.740348,78.197357
002403,20211,0,.63726187,.69999999,.26671439,1.7057587,13.959201,.14601497,18.586298,11.682508,-9.2350979
002403,20212,0,.60824656,1.0774286,.2671316,.93831986,11.8086,.18677458,21.561039,11.630131,-13.964399
002403,20213,0,.46654269,1.11,.24549298,1.3953446,12.807205,.24368891,16.61771,11.615455,-14.492414
002403,20214,0,.5600217,1.1700001,.28278291,2.138999,14.394957,.28856647,17.050524,11.616321,-12.402679
002403,20221,1,.63389057,1.27,.25058734,1.1691091,15.881772,.23144338,19.035442,11.60198,-8.0528135
002403,20222,0,.96016806,1.7821875,.19904827,1.3791564,14.898965,.26399052,21.27721,11.542814,-8.7316246
002403,20223,0,.94917351,1.7065625,.19408566,1.600287,13.371265,.24612133,18.025055,11.516489,-9.8965864
002403,20224,0,.89080983,.58812499,.21098155,2.0591469,9.3598518,.35235652,15.859942,11.49472,-12.160029
002435,20131,1,.45376202,.080000013,.28091294,4.1404872,9.6874256,.53629166,-24.370373,8.243782,3.4854748
002435,20132,0,.50486135,1.4175,.18030985,2.9486208,10.093156,.93677425,-2.5008531,8.2512207,4.1531134
002435,20133,0,.59279883,1.74,.17846622,3.9437399,5.6260343,.68946499,-8.4828014,8.1958857,4.1960258
002435,20134,0,.65691441,2.4899998,.17897214,5.5887141,5.8871408,.94953877,-11.089945,8.2122974,2.834142
002435,20141,0,.56116515,2.5066667,.19284655,4.5595055,4.9459038,.74703765,-11.653111,8.2641058,2.0323629
002435,20142,0,.5425579,2.7199998,.18895154,3.3308289,7.1875782,.97670925,-10.578004,8.2922983,4.1077685
002435,20143,1,.47823507,2.6133332,.17727982,3.6558616,10.650743,.75554472,-12.088331,8.3194733,12.35883
002435,20144,0,.45896953,2.4933333,.18379444,4.963016,10.975901,.69195896,-14.541307,8.3406944,12.839751
002435,20151,0,.88701808,1.91,.17202646,4.3601227,5.5385342,.77775156,-11.006591,8.3530254,8.8920078
002435,20152,0,.88932633,1.6,.17894591,3.3886087,6.0081711,.67291516,-12.624511,8.3335104,4.1212602
002435,20153,1,.88599062,1.67,.16867347,3.7204866,8.8242311,.93012166,-8.7915001,8.3411722,2.1698053
002435,20154,0,1.0676178,2.2525001,.12870438,4.6146746,11.398246,.62298107,-3.5883813,8.3742466,3.3551533
002435,20161,0,1.2523422,1.9325001,.10741287,4.3760128,4.5149341,.55568421,1.9213468,8.370779,1.7753327
002435,20162,0,1.1339771,1.7749999,.12572652,12.047081,7.3159471,.46157396,1.3610959,8.3740158,4.0504713
002435,20163,1,.9780193,1.5874999,.14020337,3.4425054,6.2873535,.40640688,-2.0505071,8.3387842,-.23877758
002435,20164,0,.98714215,1.25,.11949278,4.1640377,9.652997,.42060986,15.853074,8.4669523,9.2705793
002435,20171,0,.97883803,1.4025,.12532087,3.8559322,4.4703388,.76271188,9.3075247,8.4595642,8.8784904
002435,20172,0,.87607026,1.6875001,.119959,3.1521738,4.2826085,.9130435,11.721396,8.4338112,5.9796162
002435,20173,0,1.0478203,1.7666668,.13431001,3.8486488,3.9351351,.60540539,10.029986,8.4392319,10.044767
002435,20174,0,.94541991,1.4733334,.13329776,4.9770927,4.9562683,.77051228,9.6094551,8.4767876,.98358023
002435,20181,0,.8909595,1.51,.1336585,3.8167939,4.2587385,.72318196,7.1662216,8.5127831,5.3219404
002435,20182,1,.72670293,1.3033334,.079028353,2.181674,5.6921854,.53550178,4.7997832,8.5255585,9.1746521
002435,20183,0,.87129325,1.118,.073191173,4.0192924,4.8030548,.46221864,11.355925,8.5123816,7.3149986
002435,20184,0,.90694773,.93000001,.083566181,4.955224,4.1990051,.63681591,5.6360245,8.5221806,4.5392957
002435,20191,0,.88901687,.926,.10239994,4.4086227,3.7483006,.60205865,7.9317183,8.5465574,3.3774316
002435,20192,0,1.0518292,.41,.10322605,3.0796049,5.0358319,.67790043,9.2207909,8.5492735,2.3714976
002435,20193,0,.81038409,.20999996,.10185294,3.619381,5.9739251,.40863982,7.6256332,8.5446138,3.2232153
002435,20194,0,.88162774,.089999959,.097821563,5.2987599,5.768508,.60127771,5.7112546,8.5796041,5.742372
002435,20201,0,.93135154,.204,.09696769,4.1599135,4.2319465,.6482982,3.9673119,8.6220932,7.5535803
002435,20202,0,.7597056,.36799997,.096994855,2.3196812,5.0018125,.54367524,1.7798573,8.6157703,6.6497669
002435,20203,0,1.7972655,.59499997,.10319348,5.6191468,11.706555,.26014569,4.3041735,8.6597338,11.512009
002435,20204,0,.98412514,.65399998,.098238371,3.8765953,14.666451,.2422872,-1.4684796,8.7308521,15.124745
002435,20211,0,1.0264828,.80200005,.11068613,3.4488189,15.181102,.2047244,-.97782314,8.7562103,13.411649
002435,20212,0,.611727,.88,.11140126,1.8475751,17.028484,.33872208,-3.0391812,8.7787876,16.301718
002435,20213,0,.58763152,1.5039999,.11259724,2.9438822,17.632627,.22999081,-4.0750861,8.7829361,12.320248
002435,20214,0,.55685693,1.268,.1227503,3.5871716,17.814259,.30399758,-5.8697224,8.7916384,6.0786133
002435,20221,0,.56308877,1.4119999,.13731323,3.9147522,16.218258,.45344621,-6.0392113,8.797246,4.1036143
002435,20222,0,.78256953,1.4460001,.12156485,2.4253132,13.042082,1.1725024,-2.3296356,8.7364893,-4.2298579
002435,20223,0,1.1496578,2.1174998,.13062055,3.9071078,13.714107,.51780951,-3.4095793,8.7598257,-2.3110759
002435,20224,0,1.1972951,1.0424999,.12216978,3.481061,13.87824,.429382,-7.1083517,8.7827826,-.88550198
002574,20131,0,1.3975884,1.615625,.44837391,1.5112361,4.4846425,1.6060972,-1.148355,10.327807,3.6577258
002574,20132,0,1.3375136,1.9511765,.37407723,1.7033937,3.5048716,1.942065,-1.4968753,10.328298,4.6853247
002574,20133,0,1.284018,2.2213335,.41068766,1.4733979,3.293287,1.9494187,-1.7592758,10.337896,4.2738438
002574,20134,1,1.2834175,2.6486666,.37769499,1.376725,2.3236272,2.0230749,-2.3726106,10.339902,3.328548
002574,20141,0,1.3890239,2.5126317,.36189196,1.2522812,3.3950036,1.4945567,-1.7482996,10.366655,3.8848243
002574,20142,0,1.1574786,2.3081248,.3647249,1.6698232,2.282197,1.518308,-2.2608697,10.363441,3.5143178
002574,20143,1,1.0913221,2.3862503,.35447422,1.5918686,2.4675527,1.8795934,-2.8639822,10.372709,3.481324
002574,20144,0,1.1976857,2.3615789,.34709176,1.5050731,3.2308493,2.7342672,-1.7793715,10.392773,5.287076
002574,20151,0,1.2674127,2.0361111,.31500226,1.3372462,2.9074516,1.8092155,-1.5169144,10.405868,3.9212241
002574,20152,1,1.1703825,2.0050001,.34471637,1.6676215,2.466753,2.0807576,-3.212872,10.40913,4.568892
002574,20153,0,1.3790245,2.2473683,.35929537,1.5010214,3.3099446,1.8385291,-2.3655355,10.427535,5.4825749
002574,20154,1,1.6250327,2.0763159,.44589308,1.3699838,2.8399236,1.9197414,-2.7348547,10.434557,4.1784043
002574,20161,0,1.6487297,1.8971429,.47974083,1.0160108,4.1039987,1.2129341,-2.0114632,10.464217,5.8349395
002574,20162,0,1.6411874,1.5947368,.4742505,1.2857555,3.1956081,1.8520659,-2.1507411,10.451898,4.2768168
002574,20163,0,1.4462812,1.507647,.47411084,1.316932,2.3965268,1.5166426,-2.7774067,10.450163,2.2627451
002574,20164,1,1.3500726,1.4523529,.41315225,1.3206079,2.1769845,2.3298059,-2.7451038,10.453947,1.9390382
002574,20171,0,1.2667506,2.2241175,.3497926,1.0221946,2.8802168,1.2452703,-1.2499928,10.474862,1.0645496
002574,20172,1,1.264717,1.9588236,.27275217,1.4280914,3.4078181,1.4392921,-1.6061604,10.483242,3.1344109
002574,20173,0,1.1263874,1.3933333,.23359255,1.279942,3.0590334,1.4137921,-2.4507046,10.487406,3.7242804
002574,20174,0,1.2577856,1.3510526,.22551519,11.638041,1.9790289,1.6248279,-2.4427593,10.479342,2.5394938
002574,20181,1,1.1505331,1.173,.23103052,1.9446542,1.1723887,1.0296875,-2.7854264,10.483997,.91353077
002574,20182,0,1.2251422,1.190909,.29594406,2.3424771,5.3153129,1.2153102,10.052112,10.530468,4.7226176
002574,20183,0,1.3653681,1.0208695,.25655881,2.4211895,3.7996967,1.1293468,3.7639141,10.516617,2.9211392
002574,20184,1,1.1749762,.89739132,.22020076,2.2869701,3.4670789,1.3700117,3.40271,10.51491,3.5567157
002574,20191,1,1.4345124,.54639995,.24977204,2.2706854,3.0248578,.96109343,5.6451292,10.511322,2.7324104
002574,20192,0,1.3112077,.31576923,.20612256,2.2802327,5.2681236,1.0903182,8.8449507,10.549386,1.891766
002574,20193,1,1.2835058,.097499937,.19953078,2.2571459,4.5643916,1.1127518,8.8835688,10.54334,2.672241
002574,20194,0,1.2565556,.0067857574,.22056566,1.9873695,6.5936337,1.2011857,10.530633,10.566047,5.113729
002574,20201,1,1.0657237,.48111108,.2133754,2.0127037,5.1075621,.99589622,10.07568,10.552082,4.0759916
002574,20202,0,2.3649399,.78892857,.27128759,1.2849565,6.3913064,1.0815265,10.807517,10.567052,1.7665551
002574,20203,0,1.4301587,.91192305,.22833937,1.8918363,6.667695,1.0487354,8.1732779,10.568852,2.5512917
002574,20204,0,1.3231522,.81999999,.21496607,1.9268311,7.3498464,1.0572219,5.6216002,10.582612,1.6565218
002574,20211,0,1.0034751,1.0562068,.19011514,1.7741814,7.8682175,.76897943,6.0322227,10.591446,3.9364469
002574,20212,0,.94115204,1.8246154,.18062809,2.9552555,7.4498639,1.1286908,4.3190508,10.588905,2.1853504
002574,20213,0,.88524455,1.6292857,.18599574,2.4190929,7.4721975,1.1645633,5.5329652,10.59701,2.815731
002574,20214,0,.87544781,1.4832144,.20020372,2.3274937,5.4374642,1.4229112,8.1465216,10.599854,1.7242674
002574,20221,0,.99569261,1.5861539,.16363268,2.1193652,5.7141447,.81665885,7.8862638,10.609822,1.8376095
002574,20222,0,1.3166958,1.8869231,.16236821,2.9120934,5.0232372,1.1865915,6.4606876,10.607871,1.896643
002574,20223,1,1.4478326,1.7724,.21213523,2.7523165,2.0115941,1.5508101,5.9403391,10.605743,.87334627
002574,20224,0,1.3594718,.53148144,.23019855,2.4099238,5.6791821,1.6476493,10.205015,10.651171,5.1315722
002593,20131,0,1.3994572,1.14,.73250192,.61700183,2.0795248,1.4853748,2.4255037,8.3838902,34.92593
002593,20132,0,1.4099391,1.3000001,.84130347,1.353211,1.9495413,1.559633,3.4176083,8.3802271,24.020338
002593,20133,0,1.1540248,1.6999999,.78515303,1.0829494,1.751152,1.5898618,2.3676186,8.3756294,25.325838
002593,20134,0,1.1812333,2.1850002,.71016216,1.8899126,2.244271,.99220413,.2399534,8.350666,-3.8466282
002593,20141,0,.99903888,2.1700001,.60952282,.80808085,2.3569024,.62850726,2.3120701,8.401782,1.7891996
002593,20142,0,.79909229,2.1299999,.53236139,1.1589036,1.9835079,1.0028973,1.5755206,8.4089394,2.8712268
002593,20143,0,.59761584,2.0999999,.55461317,.72126567,2.3499303,1.3029315,-3.5381675,8.3659048,-.97245502
002593,20144,0,1.1481086,1.53,.59962302,1.101861,1.6405486,1.0039178,-3.3467233,8.3148317,-3.5834062
002593,20151,0,1.454651,1.395,.6567834,.65375912,2.2127233,.72919285,-.83606243,8.2882833,-11.349929
002593,20152,0,1.4781213,1.05,.60370177,-11.923902,2.5187566,.88424438,-.18126667,8.2247,-18.424004
002593,20153,1,1.5699112,1.165,.50323564,1.236094,2.5957973,1.1742892,3.2387109,8.0820932,-28.38118
002593,20154,0,1.9199607,1.08,.61593556,-.22764227,2.504065,.78048778,-12.335649,8.0310602,-28.377199
002593,20161,0,1.5924728,1.11,.45313457,1.6243656,2.8426397,.94754648,1.359424,7.9912539,-29.702911
002593,20162,0,1.7939037,.83999997,.41674814,1.8679119,5.9372916,.93395597,-1.4764369,8.0057011,-21.899887
002593,20163,0,1.6020606,.67999995,.44855669,1.7144742,7.3194852,1.055061,-.87776184,8.0173073,-6.4785771
002593,20164,0,1.5178831,.84333324,.3829647,1.806833,6.570302,.72273326,-2.2365899,8.0209274,-1.0132461
002593,20171,0,1.441453,1.2633333,.37583604,2.5264595,6.452714,.78525096,-1.796034,7.9824162,-.88375837
002593,20172,0,1.385897,1.505,.34353906,1.5254787,4.3167806,1.3307368,-2.21892,8.0330095,2.7308819
002593,20173,0,1.2755642,1,.41161889,2.2655759,6.2303333,1.9194461,-2.6435466,8.0640078,4.6699839
002593,20174,0,1.1612492,.97000003,.42362899,-3.6813519,8.4490042,1.5691009,-3.6049752,8.1059113,8.4983473
002593,20181,0,.98516166,.97000003,.40204424,-5.4248981,5.9266229,1.787394,-1.0747313,8.0674629,8.504632
002593,20182,0,1.0800853,1.035,.34466878,2.8232274,5.7427011,1.8607635,-5.9894056,8.0446262,1.1616781
002593,20183,0,1.1467522,.94499999,.29670393,3.0749102,4.2852468,2.0281322,-6.0052066,8.0251894,-3.8818023
002593,20184,0,1.1650827,.815,.28852776,2.1270037,5.3945746,1.6646115,-.36712289,8.0845623,-2.1348782
002593,20191,1,1.2510755,.38499999,.43450511,.70660526,4.3625193,1.3210446,5.6365461,8.0879478,2.0484886
002593,20192,1,1.2508211,.090000011,.44313186,.97799516,5.378973,1.772616,6.9533019,8.0931568,4.8530416
002593,20193,0,1.5250078,-.26666668,.39469999,1.0580314,4.7130489,2.2122474,2.5879204,8.0452681,2.0078394
002593,20194,1,1.4431365,-.24999997,.37842834,1.3648469,5.6258321,2.2636485,2.1743865,8.0077,-7.6862402
002593,20201,1,1.2442119,.17666665,.37708747,-.031735957,5.4903207,1.6185337,4.6941519,8.0554752,-3.2472413
002593,20202,0,2.3997476,.34666663,.61331391,-.19373588,5.7152081,1.3884405,8.9194298,8.0381889,-5.4967518
002593,20203,0,2.3644168,.25999999,.4460735,-9.0096054,5.366015,1.2586949,7.531601,8.012681,-3.2586787
002593,20204,0,1.8159081,.25,.41340476,2.1574972,5.4297013,1.0427903,7.0228157,7.9305658,-7.7134161
002593,20211,0,1.5574015,.39666662,.32320189,2.5167785,4.9328861,1.3422819,-8.4232483,7.9996786,-5.5796566
002593,20212,0,1.2538067,.80666661,.27417165,2.8224483,4.9228749,1.5096816,1.6780436,8.0219126,-1.62764
002593,20213,0,1.0556635,.76999998,.29713041,.89922482,5.3643408,2.4806201,1.7306894,8.0786886,6.6007299
002593,20214,0,1.0538794,1.0749999,.33485675,-2.692075,5.1421657,.90744102,5.3979816,8.1034946,17.292843
002593,20221,0,1.0490359,1.2900001,.23744422,3.2277529,5.4298644,1.2368025,6.1385899,8.1062126,10.653433
002593,20222,1,1.2634825,1.67,.23481594,2.7525539,6.1010218,1.4188422,1.2728989,8.1673517,14.543921
002593,20223,0,1.7250611,1.6833335,.250283,2.6345291,5.9977579,2.5224214,7.2561979,8.1797609,10.107226
002593,20224,0,1.8915623,.50999999,.24937843,1.5319149,5.8439717,.99290776,10.842511,8.1676359,6.4141436
002710,20131,0,2.4019821,.97000003,.48817262,.98165256,2.4090738,.11895178,11.927724,9.026742,14.141181
002710,20132,0,2.3226063,1.17,.4035618,.69258058,4.3400846,.28802973,7.0968509,8.9409046,7.1660705
002710,20133,0,1.8354883,1.336,.35109264,16.101732,6.4459825,.28775761,14.501751,9.1540241,29.918777
002710,20134,0,2.0719123,1.9340001,.50264788,1.494038,.82703149,.2598635,12.512413,9.5555458,56.329926
002710,20141,0,2.208714,1.3759999,.4101544,1.0965172,.45478958,.95980138,21.822611,9.57055,54.380806
002710,20142,0,2.1003616,1.7674999,.37128055,1.4452423,.44678754,.91874617,12.659719,9.568162,62.725754
002710,20143,0,1.7695565,1.7449999,.37601805,1.3191936,2.5467579,1.191182,15.025881,9.6052437,45.121925
002710,20144,0,1.9251896,1.705,.37428349,1.5159578,.71158594,1.5903231,15.989578,9.592701,3.7154815
002710,20151,0,2.0338063,1.6550001,.3456713,1.432529,.4492507,1.1888789,15.84633,9.6145048,4.3954573
002710,20152,0,1.7665712,1.4783334,.29569083,1.5754895,.7269966,.85641646,15.473887,9.6253929,5.723105
002710,20153,0,1.8448827,1.585,.29603112,1.9833019,.85720092,1.0828147,14.647314,9.6321573,2.6914489
002710,20154,0,2.0571175,1.54,.27793252,1.7258539,2.103564,1.3972719,14.127335,9.6597204,6.7019677
002710,20161,1,1.9617147,1.5485715,.27138975,1.506505,3.0408626,2.3365064,12.267849,9.6900835,7.5579276
002710,20162,0,2.2572031,.97142857,.26604682,1.8762158,.48983198,.99852633,13.540289,9.7389078,11.351497
002710,20163,0,1.7674277,1.0742856,.25553668,2.0357347,.94895065,1.1298922,12.414619,9.7773571,14.519956
002710,20164,1,1.7105311,.90833324,.25002652,2.2909682,1.0007111,1.2586497,10.676395,9.7823029,12.25822
002710,20171,1,1.5377086,1.2928572,.26033229,2.4672353,1.0769591,1.7237896,12.44393,9.8157539,12.567018
002710,20172,0,1.1862352,1.5028572,.25176394,2.1421967,.9536404,1.1670537,15.494818,9.8310461,9.2138205
002710,20173,0,1.0295335,1.1919999,.2355807,2.6456532,1.0501387,1.5190355,14.621362,9.8500547,7.2697854
002710,20174,0,.97943896,.95699996,.23104466,2.5377994,.64680922,1.0325259,11.397311,9.8739767,9.167387
002710,20181,1,.83956683,.83923072,.21533465,4.5282512,.76838529,1.7506255,12.082395,9.9088287,9.3074169
002710,20182,0,.83884549,1.05625,.20868595,3.6214561,.43965784,.81894171,15.39348,9.9300661,9.9020309
002710,20183,0,1.0265518,.94533336,.28467569,4.9769015,.90922081,.87631571,12.410482,10.047445,19.738991
002710,20184,0,1.0352372,.74000007,.32488221,1.2578068,.85527545,1.0362071,9.9002924,10.089864,21.588703
002710,20191,0,1.1104764,.69222218,.34629154,4.4441814,.46826148,.95373321,18.63102,10.236038,32.720955
002710,20192,0,1.1181245,.24058826,.45325956,-.83950531,.32020253,.53264457,13.898095,10.283002,35.293598
002710,20193,0,.95374936,.014117683,.40432447,-1.8140935,.34091967,.68909299,18.093773,10.273363,22.591846
002710,20194,0,.97241086,-.29055557,.32685021,1.3079249,.2950452,.66448683,13.89721,10.223943,13.407953
002710,20201,0,.8859638,.22999999,.3519786,1.4704525,.34583685,.69462645,10.593173,10.207056,-2.8981316
002710,20202,1,.84853542,-.045294084,.42149001,-.65109503,.29791534,.52775663,12.622285,10.215491,-6.7510738
002710,20203,0,1.8384669,.46722224,.38515311,1.9583324,1.1579438,.51090258,13.665933,10.171597,-10.176666
002710,20204,0,1.0184913,.46000001,.38021275,4.8404346,.77316958,.71761924,6.1813207,10.183484,-4.0458999
002710,20211,0,.86487383,.5866667,.38414016,1.3857825,.55337197,1.4364508,4.1712642,10.226679,1.9622626
002710,20212,0,.67728961,.87823534,.37485018,-3.3503289,1.6993301,.42022079,6.9669394,10.207466,-.80253237
002710,20213,0,.71300751,1.194375,.29819015,.005726852,1.9234587,.9143874,3.2392292,10.173224,.16277499
002710,20214,0,.82902408,.94235295,.31730762,1.8579102,.40804568,.9680233,2.4069757,10.140151,-4.333262
002710,20221,0,.8472479,1.2318749,.3057254,1.5489299,1.4153475,1.6770281,5.3958473,10.147504,-7.9175382
002710,20222,1,1.1335452,1.480625,.33182657,1.5064318,.7712003,.76037103,9.4643145,10.16029,-4.7175889
002710,20223,0,1.4649841,1.9241177,.28165039,-4.4549184,.39394611,.92256135,9.9958057,10.159721,-1.3503045
002710,20224,1,1.2897342,.46529415,.24426097,1.9262053,.67995834,1.0246737,11.745703,10.097445,-4.2705979
002771,20131,0,1.8496811,1.65,.48121947,1.5966216,3.2713392,.77517134,-10.407916,8.148243,9.6934156
002771,20132,0,1.5456669,1.87,.42271939,.23711072,3.3831651,.65350032,-10.157852,8.1485329,6.4710102
002771,20133,0,1.6618859,2.25,.45633385,2.2123384,4.8896718,.81735206,-10.613621,8.1497173,4.9070354
002771,20134,0,2.0816407,2.1850002,.43232858,1.9377798,9.2774334,.92023683,-9.6523676,8.1878281,10.348104
002771,20141,0,1.7049184,2.8299999,.38890487,1.024907,21.600344,.6899513,-8.7729664,8.1585159,1.0273029
002771,20142,0,1.7223163,2.1299999,.40014675,2.1207592,21.988777,1.1224231,-9.2430725,8.1735477,2.5014868
002771,20143,0,1.0660601,2.5599999,.37698635,2.3900025,20.700594,.79849052,-10.614273,8.2043715,5.4653807
002771,20144,0,1.6515054,2.1299999,.41676638,1.422655,21.651785,.69115746,-9.9215612,8.2210484,3.3221104
002771,20151,0,1.5816478,1.895,.37921783,1.0482347,19.442892,.50815439,-9.3095303,8.2318287,7.3312187
002771,20152,0,1.4152321,1.75,.36650401,2.5299919,19.845373,.3918955,-11.548582,8.2297773,5.6230464
002771,20153,0,1.7839411,1.66,.35417825,2.5813525,5.7108684,.37125629,-13.661623,8.2973938,9.3022966
002771,20154,0,2.0380065,1.47,.41493341,2.0070665,8.695652,.5741486,-12.82284,8.3127737,9.172451
002771,20161,0,1.9731693,1.47,.40402108,1.732379,10.386687,.47292686,-11.855045,8.2825079,5.0679865
002771,20162,0,1.779359,1.09,.37388238,2.8615429,11.190323,.67564213,-12.601749,8.3004789,7.0701175
002771,20163,0,1.569313,.89999998,.36684969,-.23491623,9.5380783,.75269073,-14.068043,8.3360786,3.8684864
002771,20164,0,1.8929449,.88999999,.3661471,1.9251634,8.9672747,.79479218,-16.210258,8.284832,-2.7940965
002771,20171,0,1.6721554,1.45,.34616944,1.5583236,9.7155685,.766554,-18.538254,8.2854633,.2954585
002771,20172,1,.9439193,1.27,.36641175,2.5130813,3.2918169,.87699908,-17.143566,8.3115702,1.1091326
002771,20173,1,1.0252951,.78999996,.4012011,2.0407197,3.305824,.93877846,-14.56403,8.3496971,1.3618286
002771,20174,0,1.1805873,.56,.38454619,2.6610157,3.4183283,1.2529238,-11.686315,8.3705244,8.5692158
002771,20181,0,1.0282805,.8300001,.38731706,5.8096533,7.1625342,.80191708,-.29804707,8.5754242,28.996149
002771,20182,0,1.0839269,.89500004,.42423829,2.0658455,17.789528,.44333005,-.5882442,8.6131945,30.162378
002771,20183,0,1.1608025,.85000002,.40382239,1.8367046,14.045172,.53793156,-.78385174,8.5993633,24.966568
002771,20184,0,1.1862077,.75750005,.37185439,1.6401591,14.367498,.45283851,-.32733977,8.6001368,22.961185
002771,20191,0,1.4355168,.34750003,.43532139,1.5126115,15.309,.44387713,-.27173162,8.5658312,-.95934004
002771,20192,0,1.2363431,.029999945,.3598935,2.8839805,9.7440443,.33385518,.57606995,8.5757828,-3.7411239
002771,20193,0,1.2206632,-.29000005,.32224426,2.5552652,7.8195939,.28906554,-.61951876,8.5935431,-.58199316
002771,20194,0,1.0325302,-.20999999,.3252559,1.8516179,11.876703,.58291674,-.67698061,8.6199484,1.9812012
002771,20201,1,.94774234,.13499998,.28752857,1.1244541,6.3901024,.41484717,-.86973906,8.6117754,4.5944872
002771,20202,0,2.2092116,.40499997,.36065021,1.1972815,18.859566,.40809199,8.8736982,8.7479239,17.214109
002771,20203,0,1.7786006,.24000001,.38308203,1.7612728,12.70079,.41664517,2.3447573,8.6670427,7.3500276
002771,20204,0,1.1013012,.22750001,.37041724,1.3896552,12.396552,.39310342,1.6734987,8.6656132,4.5664883
002771,20211,0,.79778767,.37249997,.30144906,.88981318,15.379108,.34092459,2.8822451,8.6769962,6.5220604
002771,20212,0,.68018705,.81999999,.27804837,1.7262959,13.337506,.6102013,.93029439,8.6573381,-9.0586214
002771,20213,0,.70680976,.61749995,.24224845,2.4335108,12.215506,.5788365,.78216493,8.6723661,.53229976
002771,20214,0,.71347958,.65333331,.24532609,1.810703,4.178328,.64879996,8.0457096,8.8642664,19.865299
002771,20221,0,.83504385,1.046,.20242885,2.671524,4.4764585,.42915493,9.7599659,8.8883152,21.131884
002771,20222,0,1.2666762,1.4840001,.20928478,4.1171651,3.98334,.70462918,7.5921001,8.8987751,24.143768
002771,20223,0,1.5387688,1.5340002,.2330074,3.3611782,4.6610451,.63079822,6.9320531,8.9329653,26.059881
002771,20224,0,1.4364805,.565,.20963289,2.2529747,8.0884638,.68546301,7.0210071,8.9531231,8.8856659
002787,20131,0,2.9671469,1.65,.43675449,1.2741075,2.4436529,3.3537295,-23.975952,7.8563972,32.013977
